,temperature_2m_mean,wind_direction_10m_dominant,precipitation_sum,flood_event,precipitation_sum_lag_1d,temperature_2m_mean_lag_1d,precipitation_sum_lag_2d,temperature_2m_mean_lag_2d,precipitation_sum_lag_3d,temperature_2m_mean_lag_3d,precipitation_sum_rolling_3d,precipitation_sum_rolling_7d,month,day_of_week,day_of_year,week_of_year,is_heavy_rain_today,is_heavy_rain_lag_1d,is_very_heavy_rain_lag_1d,is_3d_rolling_sum_high
2024-01-16,18.16712319214531,33,18.073719088552775,0,8.122255211877015,19.56460412006977,33.005652483477526,23.65541508824822,18.8464746520069,21.891926644976067,59.97438234736141,164.39769483638804,1,1,16,3,0,0,0,0
2024-01-17,19.942761728881006,154,150.18752264433994,0,18.073719088552775,18.16712319214531,8.122255211877015,19.56460412006977,33.005652483477526,23.65541508824822,59.20162678390729,140.32240230717994,1,2,17,3,1,0,0,0
2024-01-18,18.497882728851735,233,18.931137729084732,0,150.18752264433994,19.942761728881006,18.073719088552775,18.16712319214531,8.122255211877015,19.56460412006977,176.38349694476972,287.8872448697821,1,3,18,3,0,1,1,1
2024-01-19,20.88063049696034,134,42.757577842773635,0,18.931137729084732,18.497882728851735,150.18752264433994,19.942761728881006,18.073719088552775,18.16712319214531,187.19237946197742,253.53260466208053,1,4,19,3,0,0,0,1
2024-01-20,17.819494134576708,7,36.01179383448337,0,42.757577842773635,20.88063049696034,18.931137729084732,18.497882728851735,150.18752264433994,19.942761728881006,211.87623821619832,289.9243396521125,1,5,20,3,0,0,0,1
2024-01-21,20.183329243735137,283,46.72532237580435,0,36.01179383448337,17.819494134576708,42.757577842773635,20.88063049696034,18.931137729084732,18.497882728851735,97.70050940634174,307.08965883458893,1,6,21,3,0,0,0,0
2024-01-22,20.204920014696686,7,60.13536518892675,0,46.72532237580435,20.183329243735137,36.01179383448337,17.819494134576708,42.757577842773635,20.88063049696034,125.49469405306135,320.80932872691574,1,0,22,4,0,0,0,0
2024-01-23,18.325315148046,197,34.861314118354734,0,60.13536518892675,20.204920014696686,46.72532237580435,20.183329243735137,36.01179383448337,17.819494134576708,142.87248139921448,372.82243870396553,1,1,23,4,0,0,0,0
2024-01-24,18.34981750061875,151,57.298533617985775,0,34.861314118354734,18.325315148046,60.13536518892675,20.204920014696686,46.72532237580435,20.183329243735137,141.72200168308584,389.61003373376747,1,2,24,4,0,0,0,0
2024-01-25,18.907705491544032,89,51.414734929526155,0,57.298533617985775,18.34981750061875,34.861314118354734,18.325315148046,60.13536518892675,20.204920014696686,152.29521292526726,296.72104470741334,1,3,25,4,0,0,0,1
2024-01-26,20.350288688305906,4,50.70340752436829,0,51.414734929526155,18.907705491544032,57.298533617985775,18.34981750061875,34.861314118354734,18.325315148046,143.57458266586667,329.2046419078547,1,4,26,4,0,0,0,0
2024-01-27,18.873669024733143,154,41.988329222229304,0,50.70340752436829,20.350288688305906,51.414734929526155,18.907705491544032,57.298533617985775,18.34981750061875,159.4166760718802,337.15047158944935,1,5,27,4,0,0,0,1
2024-01-28,19.132953955912672,69,56.62686071812345,0,41.988329222229304,18.873669024733143,50.70340752436829,20.350288688305906,51.414734929526155,18.907705491544032,144.10647167612373,343.1270069771953,1,6,28,4,0,0,0,0
2024-01-29,18.413471029497522,152,9.883452375426378,0,56.62686071812345,19.132953955912672,41.988329222229304,18.873669024733143,50.70340752436829,20.350288688305906,149.31859746472105,353.0285453195144,1,0,29,5,0,0,0,0
2024-01-30,25.96655731452845,39,64.73190479095999,0,9.883452375426378,18.413471029497522,56.62686071812345,19.132953955912672,41.988329222229304,18.873669024733143,108.49864231577914,302.77663250601404,1,1,30,5,0,0,0,0
2024-01-31,21.494997782106402,249,69.38961353264204,0,64.73190479095999,25.96655731452845,9.883452375426378,18.413471029497522,56.62686071812345,19.132953955912672,131.2422178845098,332.6472231786193,1,2,31,5,0,0,0,0
2024-02-01,18.166198237768437,143,60.389109181713735,0,69.38961353264204,21.494997782106402,64.73190479095999,25.96655731452845,9.883452375426378,18.413471029497522,144.0049706990284,344.7383030932756,2,3,32,5,0,0,0,0
2024-02-02,18.064214215489095,98,67.81390815003921,0,60.389109181713735,18.166198237768437,69.38961353264204,21.494997782106402,64.73190479095999,25.96655731452845,194.51062750531577,353.71267734546313,2,4,33,5,0,0,0,1
2024-02-03,17.961278412087214,170,11.199278441241601,0,67.81390815003921,18.064214215489095,60.389109181713735,18.166198237768437,69.38961353264204,21.494997782106402,197.592630864395,370.8231779711341,2,5,34,5,0,0,0,1
2024-02-04,18.62851007605245,140,14.955511809999422,0,11.199278441241601,17.961278412087214,67.81390815003921,18.064214215489095,60.389109181713735,18.166198237768437,139.40229577299453,340.03412719014636,2,6,35,5,0,0,0,0
2024-02-05,19.881177890945448,108,25.630535026079514,0,14.955511809999422,18.62851007605245,11.199278441241601,17.961278412087214,67.81390815003921,18.064214215489095,93.96869840128024,298.36277828202236,2,0,36,6,0,0,0,0
2024-02-06,21.065652344430546,305,8.372175234758078,0,25.630535026079514,19.881177890945448,14.955511809999422,18.62851007605245,11.199278441241601,17.961278412087214,51.78532527732054,314.1098609326755,2,1,37,6,0,0,0,0
2024-02-07,20.8048173602254,47,59.38785838967701,0,8.372175234758078,21.065652344430546,25.630535026079514,19.881177890945448,14.955511809999422,18.62851007605245,48.95822207083701,257.7501313764736,2,2,38,6,0,0,0,0
2024-02-08,18.02503368042109,357,49.88742012913677,0,59.38785838967701,20.8048173602254,8.372175234758078,21.065652344430546,25.630535026079514,19.881177890945448,93.3905686505146,247.74837623350854,2,3,39,6,0,0,0,0
2024-02-09,23.8239143348983,14,0.27810115734767993,0,49.88742012913677,18.02503368042109,59.38785838967701,20.8048173602254,8.372175234758078,21.065652344430546,117.64745375357185,237.2466871809316,2,4,40,6,0,0,0,0
2024-02-10,19.634041148797692,273,53.2851005716996,0,0.27810115734767993,23.8239143348983,49.88742012913677,18.02503368042109,59.38785838967701,20.8048173602254,109.55337967616146,169.71088018824005,2,5,41,6,0,0,0,0
2024-02-11,18.367533166254642,333,13.99182574176216,0,53.2851005716996,19.634041148797692,0.27810115734767993,23.8239143348983,49.88742012913677,18.02503368042109,103.45062185818405,211.79670231869807,2,6,42,6,0,0,0,0
2024-02-12,19.792431854343263,254,5.5769255667289785,0,13.99182574176216,18.367533166254642,53.2851005716996,19.634041148797692,0.27810115734767993,23.8239143348983,67.55502747080943,210.8330162504608,2,0,43,7,0,0,0,0
2024-02-13,21.482357827695097,354,53.21740736019022,0,5.5769255667289785,19.792431854343263,13.99182574176216,18.367533166254642,53.2851005716996,19.634041148797692,72.85385188019075,190.77940679111023,2,1,44,7,0,0,0,0
2024-02-14,17.81734816165791,180,56.9795902327752,0,53.21740736019022,21.482357827695097,5.5769255667289785,19.792431854343263,13.99182574176216,18.367533166254642,72.78615866868137,235.62463891654238,2,2,45,7,0,0,0,0
2024-02-15,20.615328876968544,45,30.953749224479175,0,56.9795902327752,17.81734816165791,53.21740736019022,21.482357827695097,5.5769255667289785,19.792431854343263,115.7739231596944,233.2163707596406,2,3,46,7,0,0,0,0
2024-02-16,22.88395789132289,206,18.772960883084465,0,30.953749224479175,20.615328876968544,56.9795902327752,17.81734816165791,53.21740736019022,21.482357827695097,141.1507468174446,214.28269985498298,2,4,47,7,0,0,0,0
2024-02-17,23.216295972356242,167,3.2623303344661037,0,18.772960883084465,22.88395789132289,30.953749224479175,20.615328876968544,56.9795902327752,17.81734816165791,106.70630034033886,232.77755958071978,2,5,48,7,0,0,0,0
2024-02-18,17.55817499885885,349,189.44766609081765,0,3.2623303344661037,23.216295972356242,18.772960883084465,22.88395789132289,30.953749224479175,20.615328876968544,52.98904044202975,182.7547893434863,2,6,49,7,1,0,0,0
2024-02-19,24.712015561560456,88,13.468475835606618,0,189.44766609081765,17.55817499885885,3.2623303344661037,23.216295972356242,18.772960883084465,22.88395789132289,211.4829573083682,358.2106296925418,2,0,50,8,0,1,1,1
2024-02-20,23.793661403761828,191,2.081688844141243,0,13.468475835606618,24.712015561560456,189.44766609081765,17.55817499885885,3.2623303344661037,23.216295972356242,206.17847226089037,366.10217996141944,2,1,51,8,0,0,0,1
2024-02-21,19.387799193732103,104,25.67004547936746,0,2.081688844141243,23.793661403761828,13.468475835606618,24.712015561560456,189.44766609081765,17.55817499885885,204.9978307705655,314.96646144537044,2,2,52,8,0,0,0,1
2024-02-22,21.088865434061542,328,43.93285848345967,0,25.67004547936746,19.387799193732103,2.081688844141243,23.793661403761828,13.468475835606618,24.712015561560456,41.220210159115325,283.6569166919627,2,3,53,8,0,0,0,0
2024-02-23,22.769612917180233,152,17.086499086680853,0,43.93285848345967,21.088865434061542,25.67004547936746,19.387799193732103,2.081688844141243,23.793661403761828,71.68459280696837,296.6360259509432,2,4,54,8,0,0,0,0
2024-02-24,21.599116671934993,189,57.298701004415626,0,17.086499086680853,22.769612917180233,43.93285848345967,21.088865434061542,25.67004547936746,19.387799193732103,86.68940304950799,294.9495641545396,2,5,55,8,0,0,0,0
2024-02-25,20.431032925649042,97,21.929751709827933,0,57.298701004415626,21.599116671934993,17.086499086680853,22.769612917180233,43.93285848345967,21.088865434061542,118.31805857455615,348.9859348244891,2,6,56,8,0,0,0,0
2024-02-26,21.210620171980658,85,58.10805221881063,0,21.929751709827933,20.431032925649042,57.298701004415626,21.599116671934993,17.086499086680853,22.769612917180233,96.31495180092442,181.46802044349937,2,0,57,9,0,0,0,0
2024-02-27,20.361063107739042,263,38.86394634258681,0,58.10805221881063,21.210620171980658,21.929751709827933,20.431032925649042,57.298701004415626,21.599116671934993,137.3365049330542,226.10759682670337,2,1,58,9,0,0,0,0
2024-02-28,21.366307835498176,157,48.45480406816413,0,38.86394634258681,20.361063107739042,58.10805221881063,21.210620171980658,21.929751709827933,20.431032925649042,118.90175027122538,262.8898543251489,2,2,59,9,0,0,0,0
2024-02-29,22.937151388306138,30,54.431650442305916,0,48.45480406816413,21.366307835498176,38.86394634258681,20.361063107739042,58.10805221881063,21.210620171980658,145.42680262956156,285.6746129139456,2,3,60,9,0,0,0,0
2024-03-01,18.827067040365705,317,33.55876587917802,0,54.431650442305916,22.937151388306138,48.45480406816413,21.366307835498176,38.86394634258681,20.361063107739042,141.75040085305685,296.1734048727919,3,4,61,9,0,0,0,0
2024-03-02,21.597139999422023,106,46.005576174113,0,33.55876587917802,18.827067040365705,54.431650442305916,22.937151388306138,48.45480406816413,21.366307835498176,136.44522038964806,312.645671665289,3,5,62,9,0,0,0,0
2024-03-03,20.772339944306356,195,68.3919599523811,0,46.005576174113,21.597139999422023,33.55876587917802,18.827067040365705,54.431650442305916,22.937151388306138,133.99599249559697,301.3525468349864,3,6,63,9,0,0,0,0
2024-03-04,24.877761839629013,27,38.41828616379531,0,68.3919599523811,20.772339944306356,46.005576174113,21.597139999422023,33.55876587917802,18.827067040365705,147.95630200567211,347.8147550775396,3,0,64,10,0,0,0,0
2024-03-05,17.07162054749134,127,31.419653528755756,0,38.41828616379531,24.877761839629013,68.3919599523811,20.772339944306356,46.005576174113,21.597139999422023,152.81582229028942,328.12498902252423,3,1,65,10,0,0,0,1
2024-03-06,22.862271240858192,240,21.706032789348413,0,31.419653528755756,17.07162054749134,38.41828616379531,24.877761839629013,68.3919599523811,20.772339944306356,138.22989964493217,320.6806962086932,3,2,66,10,0,0,0,0
2024-03-07,22.857951887660192,218,69.18497275316031,0,21.706032789348413,22.862271240858192,31.419653528755756,17.07162054749134,38.41828616379531,24.877761839629013,91.54397248189949,293.9319249298775,3,3,67,10,0,0,0,0
2024-03-08,20.993780983307282,330,26.35307054636553,0,69.18497275316031,22.857951887660192,21.706032789348413,22.862271240858192,31.419653528755756,17.07162054749134,122.3106590712645,308.6852472407319,3,4,68,10,0,0,0,0
2024-03-09,15.882679730826684,335,30.70350809830616,0,26.35307054636553,20.993780983307282,69.18497275316031,22.857951887660192,21.706032789348413,22.862271240858192,117.24407608887427,301.47955190791936,3,5,69,10,0,0,0,0
2024-03-10,17.206039897482782,244,5.379951378687046,0,30.70350809830616,15.882679730826684,26.35307054636553,20.993780983307282,69.18497275316031,22.857951887660192,126.24155139783201,286.17748383211256,3,6,70,10,0,0,0,0
2024-03-11,21.020800360905888,108,51.81321271898603,0,5.379951378687046,17.206039897482782,30.70350809830616,15.882679730826684,26.35307054636553,20.993780983307282,62.43653002335875,223.1654752584185,3,0,71,11,0,0,0,0
2024-03-12,16.446309843743027,56,23.36570228580915,0,51.81321271898603,21.020800360905888,5.379951378687046,17.206039897482782,30.70350809830616,15.882679730826684,87.89667219597925,236.56040181360922,3,1,72,11,0,0,0,0
2024-03-13,19.13249174914348,84,19.783514297777742,0,23.36570228580915,16.446309843743027,51.81321271898603,21.020800360905888,5.379951378687046,17.206039897482782,80.55886638348224,228.5064505706626,3,2,73,11,0,0,0,0
2024-03-14,20.383138972429126,269,19.90323447406959,0,19.783514297777742,19.13249174914348,23.36570228580915,16.446309843743027,51.81321271898603,21.020800360905888,94.96242930257293,226.58393207909194,3,3,74,11,0,0,0,0
2024-03-15,22.97029548830595,100,2.3701659980645884,0,19.90323447406959,20.383138972429126,19.783514297777742,19.13249174914348,23.36570228580915,16.446309843743027,63.0524510576565,177.3021938000012,3,4,75,11,0,0,0,0
2024-03-16,22.898054608890412,106,64.45421534853759,0,2.3701659980645884,22.97029548830595,19.90323447406959,20.383138972429126,19.783514297777742,19.13249174914348,42.056914769911934,153.31928925170027,3,5,76,11,0,0,0,0
2024-03-17,22.16883121633939,288,35.29175624829007,0,64.45421534853759,22.898054608890412,2.3701659980645884,22.97029548830595,19.90323447406959,20.383138972429126,86.72761582067179,187.0699965019317,3,6,77,11,0,0,0,0
2024-03-18,20.901807321464023,117,24.022858361944646,0,35.29175624829007,22.16883121633939,64.45421534853759,22.898054608890412,2.3701659980645884,22.97029548830595,102.11613759489227,216.98180137153471,3,0,78,12,0,0,0,0
2024-03-19,24.40661734151132,194,40.54738376316002,0,24.022858361944646,20.901807321464023,35.29175624829007,22.16883121633939,64.45421534853759,22.898054608890412,123.76882995877233,189.19144701449335,3,1,79,12,0,0,0,0
2024-03-20,20.079311579318436,273,33.36474985948968,0,40.54738376316002,24.40661734151132,24.022858361944646,20.901807321464023,35.29175624829007,22.16883121633939,99.86199837339477,206.3731284918442,3,2,80,12,0,0,0,0
2024-03-21,20.139332584232182,211,30.326403003655955,0,33.36474985948968,20.079311579318436,40.54738376316002,24.40661734151132,24.022858361944646,20.901807321464023,97.93499198459438,219.95436405355616,3,3,81,12,0,0,0,0
2024-03-22,22.709959722070096,121,15.998705772964497,0,30.326403003655955,20.139332584232182,33.36474985948968,20.079311579318436,40.54738376316002,24.40661734151132,104.23853662630569,230.3775325831425,3,4,82,12,0,0,0,0
2024-03-23,22.698071643448856,197,43.33218859770448,0,15.998705772964497,22.709959722070096,30.326403003655955,20.139332584232182,33.36474985948968,20.079311579318436,79.68985863611016,244.00607235804242,3,5,83,12,0,0,0,0
2024-03-24,25.20961621795451,98,17.057793508273026,0,43.33218859770448,22.698071643448856,15.998705772964497,22.709959722070096,30.326403003655955,20.139332584232182,89.65729737432497,222.88404560720932,3,6,84,12,0,0,0,0
2024-03-25,19.47653437967905,174,37.99428813016482,0,17.057793508273026,25.20961621795451,43.33218859770448,22.698071643448856,15.998705772964497,22.709959722070096,76.38868787894204,204.65008286719228,3,0,85,13,0,0,0,0
2024-03-26,21.776380738443347,10,10.184403366666741,0,37.99428813016482,19.47653437967905,17.057793508273026,25.20961621795451,43.33218859770448,22.698071643448856,98.38427023614236,218.62151263541244,3,1,86,13,0,0,0,0
2024-03-27,22.349740502295234,289,13.809580313899607,0,10.184403366666741,21.776380738443347,37.99428813016482,19.47653437967905,17.057793508273026,25.20961621795451,65.23648500510461,188.25853223891917,3,2,87,13,0,0,0,0
2024-03-28,22.440697657907375,195,2.701469011570702,0,13.809580313899607,22.349740502295234,10.184403366666741,21.776380738443347,37.99428813016482,19.47653437967905,61.988271810731206,168.7033626933291,3,3,88,13,0,0,0,0
2024-03-29,23.735410790789537,39,24.20868934926665,0,2.701469011570702,22.440697657907375,13.809580313899607,22.349740502295234,10.184403366666741,21.776380738443347,26.695452692137085,141.07842870124384,3,4,89,13,0,0,0,0
2024-03-30,18.391875416117465,172,27.014077966987724,0,24.20868934926665,23.735410790789537,2.701469011570702,22.440697657907375,13.809580313899607,22.349740502295234,40.719738674736995,149.288412277546,3,5,90,13,0,0,0,0
2024-03-31,20.79747531347786,230,27.24894926922692,0,27.014077966987724,18.391875416117465,24.20868934926665,23.735410790789537,2.701469011570702,22.440697657907375,53.92423632782511,132.97030164682923,3,6,91,13,0,0,0,0
2024-04-01,21.65574618567389,351,60.07995297139409,0,27.24894926922692,20.79747531347786,27.014077966987724,18.391875416117465,24.20868934926665,23.735410790789537,78.47171658548133,143.16145740778313,4,0,92,14,0,0,0,0
2024-04-02,24.25523589854084,239,2.1262673029670474,0,60.07995297139409,21.65574618567389,27.24894926922692,20.79747531347786,27.014077966987724,18.391875416117465,114.34298020760878,165.24712224901242,4,1,93,14,0,0,0,0
2024-04-03,21.141558876228082,159,19.75332630864074,0,2.1262673029670474,24.25523589854084,60.07995297139409,21.65574618567389,27.24894926922692,20.79747531347786,89.4551695435881,157.1889861853127,4,2,94,14,0,0,0,0
2024-04-04,25.111009220050853,98,50.78300850844744,0,19.75332630864074,21.141558876228082,2.1262673029670474,24.25523589854084,60.07995297139409,21.65574618567389,81.95954658300192,163.13273218005384,4,3,95,14,0,0,0,0
2024-04-05,22.707385622902194,124,36.60223482909352,0,50.78300850844744,25.111009220050853,19.75332630864074,21.141558876228082,2.1262673029670474,24.25523589854084,72.66260212005527,211.2142716769306,4,4,96,14,0,0,0,0
2024-04-06,25.233268154218116,347,43.016985008888426,0,36.60223482909352,22.707385622902194,50.78300850844744,25.111009220050853,19.75332630864074,21.141558876228082,107.13856964618174,223.60781715675745,4,5,97,14,0,0,0,0
2024-04-07,22.47550874077004,171,50.675033978586434,0,43.016985008888426,25.233268154218116,36.60223482909352,22.707385622902194,50.78300850844744,25.111009220050853,130.4022283464294,239.61072419865815,4,6,98,14,0,0,0,0
2024-04-08,23.06279240404427,135,65.71604403159976,0,50.675033978586434,22.47550874077004,43.016985008888426,25.233268154218116,36.60223482909352,22.707385622902194,130.2942538165684,263.0368089080177,4,0,99,15,0,0,0,0
2024-04-09,22.891124039246986,190,23.88176178585263,0,65.71604403159976,23.06279240404427,50.675033978586434,22.47550874077004,43.016985008888426,25.233268154218116,159.4080630190747,268.6728999682233,4,1,100,15,0,0,0,1
2024-04-10,25.44441943820295,154,50.049753892220785,0,23.88176178585263,22.891124039246986,65.71604403159976,23.06279240404427,50.675033978586434,22.47550874077004,140.27283979603888,290.4283944511089,4,2,101,15,0,0,0,0
2024-04-11,22.57083099373034,90,63.033380580863586,0,50.049753892220785,25.44441943820295,23.88176178585263,22.891124039246986,65.71604403159976,23.06279240404427,139.6475597096732,320.72482203468894,4,3,102,15,0,0,0,0
2024-04-12,23.014889596055514,21,19.18168161401673,0,63.033380580863586,22.57083099373034,50.049753892220785,25.44441943820295,23.88176178585263,22.891124039246986,136.96489625893705,332.9751941071051,4,4,103,15,0,0,0,0
2024-04-13,24.653158010187084,34,13.072316933652381,0,19.18168161401673,23.014889596055514,63.033380580863586,22.57083099373034,50.049753892220785,25.44441943820295,132.26481608710114,315.5546408920283,4,5,104,15,0,0,0,0
2024-04-14,26.808048216543053,65,69.54086676948215,0,13.072316933652381,24.653158010187084,19.18168161401673,23.014889596055514,63.033380580863586,22.57083099373034,95.28737912853275,285.6099728167923,4,6,105,15,0,0,0,0
2024-04-15,24.397310576892952,270,6.628117930645063,0,69.54086676948215,26.808048216543053,13.072316933652381,24.653158010187084,19.18168161401673,23.014889596055514,101.7948653171513,304.475805607688,4,0,106,16,0,0,0,0
2024-04-16,24.90613283721479,220,64.88501431431715,0,6.628117930645063,24.397310576892952,69.54086676948215,26.808048216543053,13.072316933652381,24.653158010187084,89.24130163377966,245.3878795067333,4,1,107,16,0,0,0,0
2024-04-17,23.079453929796525,216,22.482502384062236,0,64.88501431431715,24.90613283721479,6.628117930645063,24.397310576892952,69.54086676948215,26.808048216543053,141.0539990144444,286.3911320351978,4,2,108,16,0,0,0,0
2024-04-18,25.59706521638352,204,59.94378120659539,0,22.482502384062236,23.079453929796525,64.88501431431715,24.90613283721479,6.628117930645063,24.397310576892952,93.9956346290245,258.82388052703925,4,3,109,16,0,0,0,0
2024-04-19,25.324392624899918,214,6.942531224406161,0,59.94378120659539,25.59706521638352,22.482502384062236,23.079453929796525,64.88501431431715,24.90613283721479,147.31129790497482,255.73428115277108,4,4,110,16,0,0,0,0
2024-04-20,22.157255516500665,214,19.26922170670544,0,6.942531224406161,25.324392624899918,59.94378120659539,25.59706521638352,22.482502384062236,23.079453929796525,89.36881481506384,243.49513076316052,4,5,111,16,0,0,0,0
2024-04-21,23.055448985103435,110,69.72811426073963,0,19.26922170670544,22.157255516500665,6.942531224406161,25.324392624899918,59.94378120659539,25.59706521638352,86.15553413770705,249.69203553621355,4,6,112,16,0,0,0,0
2024-04-22,23.03014011493247,230,49.869552523757534,0,69.72811426073963,23.055448985103435,19.26922170670544,22.157255516500665,6.942531224406161,25.324392624899918,95.93986719185128,249.87928302747105,4,0,113,17,0,0,0,0
2024-04-23,29.61578582854579,265,3.926544126467083,0,49.869552523757534,23.03014011493247,69.72811426073963,23.055448985103435,19.26922170670544,22.157255516500665,138.86688849120264,293.1207176205835,4,1,114,17,0,0,0,0
2024-04-24,24.817937161311598,102,2.440936681088035,0,3.926544126467083,29.61578582854579,49.869552523757534,23.03014011493247,69.72811426073963,23.055448985103435,123.52421091096429,232.16224743273347,4,2,115,17,0,0,0,0
2024-04-25,21.6544725267244,323,24.03786667577789,0,2.440936681088035,24.817937161311598,3.926544126467083,29.61578582854579,49.869552523757534,23.03014011493247,56.237033331312695,212.12068172975924,4,3,116,17,0,0,0,0
2024-04-26,26.993433217339565,309,35.96464678131558,0,24.03786667577789,21.6544725267244,2.440936681088035,24.817937161311598,3.926544126467083,29.61578582854579,30.405347483333053,176.21476719894173,4,4,117,17,0,0,0,0
2024-04-27,24.83899316356653,173,55.08091228679206,0,35.96464678131558,26.993433217339565,24.03786667577789,21.6544725267244,2.440936681088035,24.817937161311598,62.44345013818155,205.23688275585116,4,5,118,17,0,0,0,0
2024-04-28,25.46038710076451,186,44.9153813579879,0,55.08091228679206,24.83899316356653,35.96464678131558,26.993433217339565,24.03786667577789,21.6544725267244,115.08342574388558,241.0485733359378,4,6,119,17,0,0,0,0
2024-04-29,27.120840509706124,257,29.88268433158895,0,44.9153813579879,25.46038710076451,55.08091228679206,24.83899316356653,35.96464678131558,26.993433217339565,135.9609404260956,216.23584043318607,4,0,120,18,0,0,0,0
2024-04-30,26.197755583267558,338,38.89011987232265,0,29.88268433158895,27.120840509706124,44.9153813579879,25.46038710076451,55.08091228679206,24.83899316356653,129.87897797636896,196.24897224101747,4,1,121,18,0,0,0,0
2024-05-01,27.654228160859482,207,27.62806755179904,0,38.89011987232265,26.197755583267558,29.88268433158895,27.120840509706124,44.9153813579879,25.46038710076451,113.68818556189954,231.21254798687303,5,2,122,18,0,0,0,0
2024-05-02,25.689620692170642,352,4.0266266220284574,0,27.62806755179904,27.654228160859482,38.89011987232265,26.197755583267558,29.88268433158895,27.120840509706124,96.40087175571068,256.39967885758404,5,3,123,18,0,0,0,0
2024-05-03,26.938656305429515,146,14.290584330194685,0,4.0266266220284574,25.689620692170642,27.62806755179904,27.654228160859482,38.89011987232265,26.197755583267558,70.54481404615018,236.38843880383462,5,4,124,18,0,0,0,0
2024-05-04,25.374193407484224,355,41.21347113843059,0,14.290584330194685,26.938656305429515,4.0266266220284574,25.689620692170642,27.62806755179904,27.654228160859482,45.94527850402223,214.7143763527137,5,5,125,18,0,0,0,0
2024-05-05,29.123166504533494,143,47.67298287968076,0,41.21347113843059,25.374193407484224,14.290584330194685,26.938656305429515,4.0266266220284574,25.689620692170642,59.53068209065378,200.84693520435223,5,6,126,18,0,0,0,0
2024-05-06,26.133662468946667,69,1.0823430941410206,0,47.67298287968076,29.123166504533494,41.21347113843059,25.374193407484224,14.290584330194685,26.938656305429515,103.17703834830607,203.60453672604513,5,0,127,19,0,0,0,0
2024-05-07,28.168063541206433,269,7.946571899914144,0,1.0823430941410206,26.133662468946667,47.67298287968076,29.123166504533494,41.21347113843059,25.374193407484224,89.9687971122524,174.80419548859717,5,1,128,19,0,0,0,0
2024-05-08,26.570942171761956,26,40.25693508015854,0,7.946571899914144,28.168063541206433,1.0823430941410206,26.133662468946667,47.67298287968076,29.123166504533494,56.701897873735966,143.86064751618866,5,2,129,19,0,0,0,0
2024-05-09,27.75144295064272,267,43.15445194770553,0,40.25693508015854,26.570942171761956,7.946571899914144,28.168063541206433,1.0823430941410206,26.133662468946667,49.28585007421375,156.48951504454817,5,3,130,19,0,0,0,0
2024-05-10,25.747298380053167,333,15.458229015012675,0,43.15445194770553,27.75144295064272,40.25693508015854,26.570942171761956,7.946571899914144,28.168063541206433,91.35795892777826,195.61734037022524,5,4,131,19,0,0,0,0
2024-05-11,26.072523816598185,330,38.451959814069504,0,15.458229015012675,25.747298380053167,43.15445194770553,27.75144295064272,40.25693508015854,26.570942171761956,98.8696160428768,196.78498505504322,5,5,132,19,0,0,0,0
2024-05-12,26.697340745007722,71,62.01742597678554,0,38.451959814069504,26.072523816598185,15.458229015012675,25.747298380053167,43.15445194770553,27.75144295064272,97.06464077678775,194.02347373068213,5,6,133,19,0,0,0,0
2024-05-13,28.501762803463738,74,4.695884726353072,0,62.01742597678554,26.697340745007722,38.451959814069504,26.072523816598185,15.458229015012675,25.747298380053167,115.92761480586776,208.36791682778693,5,0,134,20,0,0,0,0
2024-05-14,23.80813804756725,311,6.372951775667039,0,4.695884726353072,28.501762803463738,62.01742597678554,26.697340745007722,38.451959814069504,26.072523816598185,105.16527051720816,211.981458459999,5,1,135,20,0,0,0,0
2024-05-15,28.937734584307954,309,68.9765103536716,0,6.372951775667039,23.80813804756725,4.695884726353072,28.501762803463738,62.01742597678554,26.697340745007722,73.0862624788057,210.40783833575188,5,2,136,20,0,0,0,0
2024-05-16,29.06691912570395,28,38.55972478844308,0,68.9765103536716,28.937734584307954,6.372951775667039,23.80813804756725,4.695884726353072,28.501762803463738,80.04534685569175,239.12741360926492,5,3,137,20,0,0,0,0
2024-05-17,28.211625221116428,234,30.559872667126868,0,38.55972478844308,29.06691912570395,68.9765103536716,28.937734584307954,6.372951775667039,23.80813804756725,113.90918691778175,234.53268645000247,5,4,138,20,0,0,0,0
2024-05-18,26.962063082686008,126,62.48589268369787,0,30.559872667126868,28.211625221116428,38.55972478844308,29.06691912570395,68.9765103536716,28.937734584307954,138.09610780924157,249.63433010211668,5,5,139,20,0,0,0,0
2024-05-19,26.31413147068036,12,28.556317100805586,0,62.48589268369787,26.962063082686008,30.559872667126868,28.211625221116428,38.55972478844308,29.06691912570395,131.60549013926786,273.66826297174504,5,6,140,20,0,0,0,0
2024-05-20,24.331734860046396,191,3.520731029808548,0,28.556317100805586,26.31413147068036,62.48589268369787,26.962063082686008,30.559872667126868,28.211625221116428,121.60208245163037,240.20715409576508,5,0,141,21,0,0,0,0
2024-05-21,29.690929625943777,136,42.20749674597297,0,3.520731029808548,24.331734860046396,28.556317100805586,26.31413147068036,62.48589268369787,26.962063082686008,94.56294081431204,239.03200039922055,5,1,142,21,0,0,0,0
2024-05-22,26.016191024435503,327,61.76688847950148,0,42.20749674597297,29.690929625943777,3.520731029808548,24.331734860046396,28.556317100805586,26.31413147068036,74.28454487658715,274.8665453695265,5,2,143,21,0,0,0,0
